Timestamp,% global CPU,Cpacidad de memoria utilizada,% Memoria utilizada 
19:31:11,0.5,1512352,37.4514
19:31:13,0.5,1512228,37.4483
19:31:15,0.5,1512260,37.4491
19:31:17,0.5,1512236,37.4485
19:31:19,0.5,1512592,37.4573
19:31:21,0.5,1512520,37.4555
19:31:23,0.5,1512636,37.4584
19:31:25,0.5,1512372,37.4519
19:31:27,0.5,1512256,37.4490
19:31:29,0.5,1512736,37.4609
19:31:31,0.5,1512504,37.4551
19:31:34,0.5,1512380,37.4521
19:31:36,0.5,1512140,37.4461
19:31:38,0.5,1512388,37.4523
19:31:40,0.5,1512124,37.4457
19:31:42,0.5,1511852,37.4390
19:31:44,0.5,1512132,37.4459
19:31:46,0.5,1512380,37.4521
19:31:48,0.5,1512132,37.4459
19:31:50,0.5,1512120,37.4456
19:31:52,0.5,1511916,37.4406
19:31:54,0.5,1512244,37.4487
19:31:56,0.5,1512096,37.4450
19:31:59,0.5,1512004,37.4427
19:32:01,0.5,1512500,37.4550
19:32:03,0.5,1512524,37.4556
19:32:05,0.5,1512532,37.4558
19:32:07,0.5,1512988,37.4671
19:32:09,0.5,1512424,37.4531
19:32:11,0.5,1512316,37.4505
19:32:13,0.5,1512208,37.4478
19:32:15,0.5,1512448,37.4537
19:32:17,0.5,1512612,37.4578
19:32:19,0.5,1512472,37.4543
19:32:21,0.5,1512488,37.4547
19:32:23,0.5,1512504,37.4551
19:32:25,0.5,1512288,37.4498
19:32:28,0.5,1512652,37.4588
19:32:30,0.5,1512420,37.4530
19:32:32,0.5,1512100,37.4451
19:32:34,0.5,1511976,37.4421
19:32:36,0.5,1512224,37.4482
19:32:38,0.5,1512100,37.4451
19:32:40,0.5,1512224,37.4482
19:32:42,0.5,1512268,37.4493
19:32:44,0.5,1512260,37.4491
19:32:46,0.5,1511932,37.4410
19:32:48,0.5,1511808,37.4379
19:32:50,0.5,1511776,37.4371
19:32:53,0.5,1511940,37.4412
19:32:55,0.5,1511932,37.4410
19:32:57,0.5,1512024,37.4432
19:32:59,0.5,1512412,37.4529
19:33:01,0.5,1512280,37.4496
19:33:03,0.5,1512528,37.4557
19:33:05,0.5,1512288,37.4498
19:33:07,0.5,1512436,37.4534
19:33:09,0.5,1512452,37.4538
19:33:11,0.5,1512452,37.4538
19:33:13,0.5,1512584,37.4571
19:33:15,0.5,1512484,37.4546
19:33:17,0.5,1512252,37.4489
19:33:20,0.5,1512260,37.4491
19:33:22,0.5,1512284,37.4497
19:33:24,0.5,1512424,37.4531
19:33:26,0.5,1512548,37.4562
19:33:28,0.5,1512680,37.4595
19:33:30,0.5,1512424,37.4531
19:33:32,0.5,1512168,37.4468
19:33:34,0.5,1512720,37.4605
19:33:36,0.5,1512712,37.4603
19:33:38,0.5,1512424,37.4531
19:33:41,0.5,1512308,37.4503
19:33:43,0.5,1512556,37.4564
19:33:45,0.5,1512424,37.4531
19:33:47,0.5,1512304,37.4502
19:33:49,0.5,1511932,37.4410
19:33:51,0.5,1512048,37.4438
19:33:53,0.5,1512040,37.4436
19:33:55,0.5,1512156,37.4465
19:33:57,0.5,1512156,37.4465
19:33:59,0.5,1512148,37.4463
19:34:01,0.5,1512240,37.4486
19:34:04,0.5,1511836,37.4386
19:34:06,0.5,1512388,37.4523
19:34:08,0.5,1512256,37.4490
19:34:10,0.5,1512084,37.4447
19:34:12,0.5,1512200,37.4476
19:34:14,0.5,1512224,37.4482
19:34:16,0.5,1512216,37.4480
19:34:18,0.5,1512168,37.4468
19:34:20,0.5,1512052,37.4439
19:34:22,0.5,1512160,37.4466
19:34:24,0.5,1512168,37.4468
19:34:26,0.5,1512060,37.4441
19:34:28,0.5,1511988,37.4424
19:34:31,0.5,1512104,37.4452
19:34:33,0.5,1512424,37.4531
19:34:35,0.5,1512300,37.4501
19:34:37,0.5,1511920,37.4407
19:34:39,0.5,1512168,37.4468
19:34:41,0.5,1512168,37.4468
19:34:43,0.5,1512432,37.4533
19:34:45,0.5,1512580,37.4570
19:34:47,0.5,1512332,37.4509
19:34:49,0.5,1512356,37.4515
19:34:51,0.5,1512216,37.4480
19:34:53,0.5,1512192,37.4474
19:34:56,0.5,1512316,37.4505
19:34:58,0.5,1512308,37.4503
19:35:00,0.5,1512168,37.4468
19:35:02,0.5,1511944,37.4413
19:35:04,0.5,1512192,37.4474
19:35:06,0.5,1512308,37.4503
19:35:08,0.5,1512424,37.4531
19:35:10,0.5,1512068,37.4443
19:35:12,0.5,1512556,37.4564
19:35:14,0.5,1512572,37.4568
19:35:16,0.5,1512348,37.4513
19:35:19,0.5,1512464,37.4541
19:35:21,0.5,1512456,37.4539
19:35:23,0.5,1512804,37.4626
19:35:25,0.5,1512316,37.4505
19:35:27,0.5,1512564,37.4566
19:35:29,0.5,1512680,37.4595
19:35:31,0.5,1512416,37.4529
19:35:33,0.5,1512192,37.4474
19:35:35,0.5,1512260,37.4491
19:35:37,0.5,1512416,37.4529
19:35:39,0.5,1512284,37.4497
19:35:41,0.5,1512136,37.4460
19:35:44,0.5,1512500,37.4550
19:35:46,0.5,1512672,37.4593
19:35:48,0.5,1512640,37.4585
19:35:50,0.5,1512516,37.4554
19:35:52,0.5,1512632,37.4583
19:35:54,0.5,1512508,37.4552
19:35:56,0.5,1512392,37.4524
19:35:58,0.5,1512228,37.4483
19:36:00,0.5,1512600,37.4575
19:36:02,0.5,1512620,37.4580
19:36:04,0.5,1512752,37.4613
19:36:06,0.5,1512672,37.4593
19:36:09,0.5,1512400,37.4526
19:36:11,0.5,1512408,37.4528
19:36:13,0.5,1512772,37.4618
19:36:15,0.5,1512524,37.4556
19:36:17,0.5,1512656,37.4589
19:36:19,0.5,1512400,37.4526
19:36:21,0.5,1512580,37.4570
19:36:23,0.5,1512588,37.4572
19:36:25,0.5,1512728,37.4607
19:36:27,0.5,1512892,37.4647
19:36:29,0.5,1512984,37.4670
19:36:31,0.5,1512636,37.4584
19:36:33,0.5,1512380,37.4521
19:36:36,0.5,1512628,37.4582
19:36:38,0.5,1512628,37.4582
19:36:40,0.5,1512744,37.4611
19:36:42,0.5,1512736,37.4609
19:36:44,0.5,1512996,37.4673
19:36:46,0.5,1512864,37.4640
19:36:48,0.5,1512744,37.4611
19:36:50,0.5,1512744,37.4611
19:36:52,0.5,1512868,37.4641
19:36:54,0.5,1512884,37.4645
19:36:56,0.5,1512884,37.4645
19:36:58,0.5,1512892,37.4647
19:37:01,0.5,1512884,37.4645
19:37:03,0.5,1513008,37.4676
19:37:05,0.5,1512868,37.4641
19:37:07,0.5,1512992,37.4672
19:37:09,0.5,1512992,37.4672
19:37:11,0.5,1512892,37.4647
19:37:13,0.5,1512852,37.4637
19:37:15,0.5,1513324,37.4754
19:37:17,0.5,1513308,37.4750
19:37:19,0.5,1513456,37.4787
19:37:21,0.5,1513208,37.4726
19:37:24,0.5,1513200,37.4724
19:37:26,0.5,1512944,37.4660
19:37:28,0.5,1512828,37.4632
19:37:30,0.5,1512836,37.4633
19:37:32,0.5,1512836,37.4633
19:37:34,0.5,1512704,37.4601
19:37:36,0.5,1512704,37.4601
19:37:38,0.5,1512416,37.4529
19:37:40,0.5,1512844,37.4636
19:37:42,0.5,1512844,37.4636
19:37:44,0.5,1512984,37.4670
19:37:46,0.5,1513424,37.4779
19:37:49,0.5,1513004,37.4675
19:37:51,0.5,1512856,37.4638
19:37:53,0.5,1513000,37.4674
19:37:55,0.5,1512992,37.4672
19:37:57,0.5,1512992,37.4672
19:37:59,0.5,1512620,37.4580
19:38:01,0.5,1512976,37.4668
19:38:03,0.5,1512636,37.4584
19:38:05,0.5,1512504,37.4551
19:38:07,0.5,1512620,37.4580
19:38:09,0.5,1512768,37.4617
19:38:12,0.5,1512660,37.4590
19:38:14,0.5,1512544,37.4561
19:38:16,0.5,1513140,37.4709
19:38:18,0.5,1513148,37.4711
19:38:20,0.5,1513040,37.4684
19:38:22,0.5,1512900,37.4649
19:38:24,0.5,1512800,37.4625
19:38:26,0.5,1512948,37.4661
19:38:28,0.5,1512792,37.4623
19:38:30,0.5,1512860,37.4639
19:38:33,0.5,1512712,37.4603
19:38:35,0.5,1512644,37.4586
19:38:37,0.5,1512876,37.4643
19:38:39,0.5,1512752,37.4613
19:38:41,0.5,1512984,37.4670
19:38:43,0.5,1512984,37.4670
19:38:45,0.5,1512744,37.4611
19:38:47,0.5,1512464,37.4541
19:38:49,0.5,1512380,37.4521
19:38:51,0.5,1513280,37.4743
19:38:53,0.5,1513148,37.4711
19:38:55,0.5,1513380,37.4768
19:38:57,0.5,1513280,37.4743
19:38:59,0.5,1512744,37.4611
19:39:02,0.5,1513140,37.4709
19:39:04,0.5,1513448,37.4785
19:39:06,0.5,1513072,37.4692
19:39:08,0.5,1513088,37.4696
19:39:10,0.5,1512840,37.4634
19:39:12,0.5,1513268,37.4740
19:39:14,0.5,1513256,37.4738
19:39:16,0.5,1513140,37.4709
19:39:18,0.5,1512900,37.4649
19:39:20,0.5,1512908,37.4651
19:39:22,0.5,1512660,37.4590
19:39:24,0.5,1512404,37.4527
19:39:26,0.5,1512620,37.4580
19:39:29,0.5,1512692,37.4598
19:39:31,0.5,1512988,37.4671
19:39:33,0.5,1512700,37.4600
19:39:35,0.5,1513080,37.4694
19:39:37,0.5,1512872,37.4642
19:39:39,0.5,1512880,37.4644
19:39:41,0.5,1513004,37.4675
19:39:43,0.5,1512624,37.4581
19:39:45,0.5,1512788,37.4622
19:39:47,0.5,1512524,37.4556
19:39:49,0.5,1512660,37.4590
19:39:51,0.5,1513124,37.4705
19:39:53,0.5,1512916,37.4653
19:39:56,0.5,1512768,37.4617
19:39:58,0.5,1513304,37.4749
19:40:00,0.5,1512836,37.4633
19:40:02,0.5,1513296,37.4747
19:40:04,0.5,1513164,37.4715
19:40:06,0.5,1513272,37.4741
19:40:08,0.5,1513296,37.4747
19:40:10,0.5,1513296,37.4747
19:40:12,0.5,1513692,37.4845
19:40:14,0.5,1513072,37.4692
19:40:16,0.5,1512808,37.4627
19:40:19,0.5,1513072,37.4692
19:40:21,0.5,1513452,37.4786
19:40:23,0.5,1513180,37.4719
19:40:25,0.5,1513476,37.4792
19:40:27,0.5,1513228,37.4731
19:40:29,0.5,1513004,37.4675
19:40:31,0.5,1513292,37.4746
19:40:33,0.5,1512840,37.4634
19:40:35,0.5,1512964,37.4665
19:40:37,0.5,1512956,37.4663
19:40:39,0.5,1512824,37.4631
19:40:41,0.5,1512708,37.4602
19:40:44,0.5,1512668,37.4592
19:40:46,0.5,1512612,37.4578
19:40:48,0.5,1513248,37.4736
19:40:50,0.5,1513248,37.4736
19:40:52,0.5,1513008,37.4676
19:40:54,0.5,1512956,37.4663
19:40:56,0.5,1513244,37.4735
19:40:58,0.5,1512840,37.4634
19:41:00,0.5,1512968,37.4666
19:41:02,0.5,1512844,37.4636
19:41:04,0.5,1512844,37.4636
19:41:06,0.5,1512712,37.4603
19:41:08,0.5,1512720,37.4605
19:41:11,0.5,1512952,37.4662
19:41:13,0.5,1512912,37.4652
19:41:15,0.5,1513176,37.4718
19:41:17,0.5,1513204,37.4725
19:41:19,0.5,1513140,37.4709
19:41:21,0.5,1512976,37.4668
19:41:23,0.5,1512724,37.4606
19:41:25,0.5,1512816,37.4629
19:41:27,0.5,1512528,37.4557
19:41:29,0.5,1512948,37.4661
19:41:31,0.5,1513044,37.4685
19:41:33,0.5,1512624,37.4581
19:41:36,0.5,1512788,37.4622
19:41:38,0.5,1512788,37.4622
19:41:40,0.5,1512804,37.4626
19:41:42,0.5,1512960,37.4664
19:41:44,0.5,1512852,37.4637
19:41:46,0.5,1512936,37.4658
19:41:48,0.5,1513116,37.4703
19:41:50,0.5,1512820,37.4630
19:41:52,0.5,1512880,37.4644
19:41:54,0.5,1513252,37.4737
19:41:56,0.5,1512788,37.4622
19:41:59,0.5,1512788,37.4622
19:42:01,0.5,1512852,37.4637
19:42:03,0.5,1512852,37.4637
19:42:05,0.5,1513248,37.4736
19:42:07,0.5,1513008,37.4676
19:42:09,0.5,1512908,37.4651
19:42:11,0.5,1513148,37.4711
19:42:13,0.5,1513296,37.4747
19:42:15,0.5,1513180,37.4719
19:42:17,0.5,1513304,37.4749
19:42:20,0.5,1513312,37.4751
19:42:22,0.5,1513336,37.4757
19:42:24,0.5,1513716,37.4851
19:42:26,0.5,1513460,37.4788
19:42:28,0.5,1513336,37.4757
19:42:30,0.5,1513212,37.4727
19:42:32,0.5,1513328,37.4755
19:42:34,0.5,1513676,37.4841
19:42:36,0.5,1513624,37.4829
19:42:38,0.5,1513624,37.4829
19:42:40,0.5,1513500,37.4798
19:42:42,0.5,1513640,37.4833
19:42:45,0.5,1513664,37.4839
19:42:47,0.5,1513540,37.4808
19:42:49,0.5,1513176,37.4718
19:42:51,0.5,1513208,37.4726
19:42:53,0.5,1513340,37.4758
19:42:55,0.5,1513348,37.4760
19:42:57,0.5,1513504,37.4799
19:42:59,0.5,1513248,37.4736
19:43:01,0.5,1513504,37.4799
19:43:03,0.5,1513356,37.4762
19:43:06,0.5,1513676,37.4841
19:43:08,0.5,1513520,37.4803
19:43:10,0.5,1513504,37.4799
19:43:12,0.5,1513744,37.4858
19:43:14,0.5,1513372,37.4766
19:43:16,0.5,1513532,37.4806
19:43:18,0.5,1513988,37.4919
19:43:20,0.5,1513780,37.4867
19:43:22,0.5,1513508,37.4800
19:43:24,0.5,1513624,37.4829
19:43:26,0.5,1513484,37.4794
19:43:29,0.5,1513840,37.4882
19:43:31,0.5,1513848,37.4884
19:43:33,0.5,1513848,37.4884
19:43:35,0.5,1514012,37.4925
19:43:37,0.5,1513516,37.4802
19:43:39,0.5,1513632,37.4831
19:43:41,0.5,1513368,37.4765
19:43:43,0.5,1513492,37.4796
19:43:45,0.5,1513368,37.4765
19:43:47,0.5,1513344,37.4759
19:43:49,0.5,1513608,37.4825
19:43:52,0.5,1513616,37.4827
19:43:54,0.5,1513352,37.4761
19:43:56,0.5,1513476,37.4792
19:43:58,0.5,1513544,37.4809
19:44:00,0.5,1513820,37.4877
19:44:02,0.5,1514080,37.4942
19:44:04,0.5,1513816,37.4876
19:44:06,0.5,1513576,37.4817
19:44:08,0.5,1513064,37.4690
19:44:10,0.5,1513460,37.4788
19:44:12,0.5,1513212,37.4727
19:44:14,0.4,1513452,37.4786
19:44:16,0.4,1513452,37.4786
19:44:18,0.4,1513452,37.4786
19:44:21,0.4,1513336,37.4757
19:44:23,0.4,1513600,37.4823
19:44:25,0.4,1513452,37.4786
19:44:27,0.4,1513336,37.4757
19:44:29,0.4,1513600,37.4823
19:44:31,0.4,1513484,37.4794
19:44:33,0.4,1513592,37.4821
19:44:35,0.4,1513412,37.4776
19:44:37,0.4,1513388,37.4770
19:44:39,0.4,1513280,37.4743
19:44:41,0.4,1513272,37.4741
19:44:43,0.4,1513024,37.4680
19:44:46,0.4,1513544,37.4809
19:44:48,0.4,1513412,37.4776
19:44:50,0.4,1513784,37.4868
19:44:52,0.4,1513636,37.4832
19:44:54,0.4,1513636,37.4832
19:44:56,0.4,1513520,37.4803
19:44:58,0.4,1513660,37.4838
19:45:00,0.4,1513372,37.4766
19:45:02,0.4,1513668,37.4840
19:45:04,0.4,1513436,37.4782
19:45:06,0.4,1513784,37.4868
19:45:08,0.4,1513552,37.4811
19:45:11,0.4,1513816,37.4876
19:45:13,0.4,1513824,37.4878
19:45:15,0.4,1513716,37.4851
19:45:17,0.4,1513708,37.4849
19:45:19,0.4,1513616,37.4827
19:45:21,0.4,1513492,37.4796
19:45:23,0.4,1513608,37.4825
19:45:25,0.4,1513476,37.4792
19:45:27,0.4,1513228,37.4731
19:45:29,0.4,1513468,37.4790
19:45:31,0.4,1513104,37.4700
19:45:33,0.4,1513112,37.4702
19:45:35,0.4,1513428,37.4780
19:45:38,0.4,1513444,37.4784
19:45:40,0.4,1513568,37.4815
19:45:42,0.4,1513660,37.4838
19:45:44,0.4,1513452,37.4786
19:45:46,0.4,1513236,37.4733
19:45:48,0.4,1513204,37.4725
19:45:50,0.4,1513008,37.4676
19:45:52,0.4,1513044,37.4685
19:45:55,0.4,1513356,37.4762
19:45:57,0.4,1513152,37.4712
19:45:59,0.4,1513704,37.4848
19:46:01,0.4,1513560,37.4813
19:46:03,0.4,1513692,37.4845
19:46:05,0.4,1513304,37.4749
19:46:07,0.4,1513560,37.4813
19:46:09,0.4,1513552,37.4811
19:46:11,0.4,1513800,37.4872
19:46:13,0.4,1513800,37.4872
19:46:15,0.4,1513724,37.4853
19:46:18,0.4,1513708,37.4849
19:46:20,0.4,1513608,37.4825
19:46:22,0.4,1513756,37.4861
19:46:24,0.4,1513996,37.4921
19:46:26,0.4,1513624,37.4829
19:46:28,0.4,1514012,37.4925
19:46:30,0.4,1514104,37.4947
19:46:32,0.4,1513988,37.4919
19:46:34,0.4,1514112,37.4949
19:46:36,0.4,1514104,37.4947
19:46:38,0.4,1514088,37.4944
19:46:41,0.4,1513600,37.4823
19:46:43,0.4,1513716,37.4851
19:46:45,0.4,1513840,37.4882
19:46:47,0.4,1514080,37.4942
19:46:49,0.4,1513840,37.4882
19:46:51,0.4,1514088,37.4944
19:46:53,0.4,1513724,37.4853
19:46:55,0.4,1513748,37.4859
19:46:57,0.4,1513384,37.4769
19:46:59,0.4,1513516,37.4802
19:47:01,0.4,1513484,37.4794
19:47:04,0.4,1513508,37.4800
19:47:06,0.4,1513252,37.4737
19:47:08,0.4,1513648,37.4835
19:47:10,0.4,1513540,37.4808
19:47:12,0.4,1513796,37.4871
19:47:14,0.4,1514060,37.4937
19:47:16,0.4,1513804,37.4873
19:47:18,0.4,1513552,37.4811
19:47:20,0.4,1513104,37.4700
19:47:22,0.4,1513692,37.4845
19:47:24,0.4,1513692,37.4845
19:47:27,0.4,1513380,37.4768
19:47:29,0.4,1514032,37.4930
19:47:31,0.4,1513784,37.4868
19:47:33,0.4,1514396,37.5020
19:47:35,0.4,1514124,37.4952
19:47:37,0.4,1513768,37.4864
19:47:39,0.4,1514008,37.4924
19:47:41,0.4,1513744,37.4858
19:47:43,0.4,1513520,37.4803
19:47:45,0.4,1513544,37.4809
19:47:47,0.4,1513744,37.4858
19:47:49,0.4,1513676,37.4841
19:47:52,0.4,1513552,37.4811
19:47:54,0.4,1513676,37.4841
19:47:56,0.4,1513684,37.4844
19:47:58,0.4,1513676,37.4841
19:48:00,0.4,1513900,37.4897
19:48:02,0.4,1513916,37.4901
19:48:04,0.4,1513684,37.4844
19:48:06,0.4,1513808,37.4874
19:48:08,0.4,1513768,37.4864
19:48:10,0.4,1513652,37.4836
19:48:12,0.4,1513660,37.4838
19:48:14,0.4,1513528,37.4805
19:48:17,0.4,1513784,37.4868
19:48:19,0.4,1513536,37.4807
19:48:21,0.4,1513520,37.4803
19:48:23,0.4,1513768,37.4864
19:48:25,0.4,1513768,37.4864
19:48:27,0.4,1513768,37.4864
19:48:29,0.4,1513520,37.4803
19:48:31,0.4,1513472,37.4791
19:48:33,0.4,1513292,37.4746
19:48:35,0.4,1513284,37.4744
19:48:37,0.4,1513608,37.4825
19:48:40,0.4,1513544,37.4809
19:48:42,0.4,1513324,37.4754
19:48:44,0.4,1513456,37.4787
19:48:46,0.4,1513836,37.4881
19:48:48,0.4,1513852,37.4885
19:48:50,0.4,1513976,37.4916
19:48:52,0.4,1513852,37.4885
19:48:54,0.4,1513876,37.4891
19:48:56,0.4,1514016,37.4926
19:48:58,0.4,1513784,37.4868
19:49:00,0.4,1514048,37.4934
19:49:02,0.4,1514180,37.4966
19:49:04,0.4,1514204,37.4972
19:49:07,0.4,1514212,37.4974
19:49:09,0.4,1514360,37.5011
19:49:11,0.4,1514252,37.4984
19:49:13,0.4,1514136,37.4955
19:49:15,0.4,1514160,37.4961
19:49:17,0.4,1514044,37.4933
19:49:19,0.4,1514044,37.4933
19:49:21,0.4,1514068,37.4939
19:49:23,0.4,1514116,37.4950
19:49:25,0.4,1514256,37.4985
19:49:27,0.4,1514160,37.4961
19:49:29,0.4,1514132,37.4954
19:49:32,0.4,1513884,37.4893
19:49:34,0.4,1513768,37.4864
19:49:36,0.4,1514024,37.4928
19:49:38,0.4,1513696,37.4846
19:49:40,0.4,1514284,37.4992
19:49:42,0.4,1514176,37.4965
19:49:44,0.4,1514036,37.4931
19:49:46,0.4,1514044,37.4933
19:49:48,0.4,1514056,37.4936
19:49:50,0.4,1513948,37.4909
19:49:52,0.4,1514096,37.4946
19:49:54,0.4,1514000,37.4922
19:49:57,0.4,1513792,37.4870
19:49:59,0.4,1514172,37.4964
19:50:01,0.4,1514256,37.4985
19:50:03,0.4,1514196,37.4970
19:50:05,0.4,1513940,37.4907
19:50:07,0.4,1514188,37.4968
19:50:09,0.4,1513944,37.4908
19:50:11,0.4,1514184,37.4967
19:50:13,0.4,1513828,37.4879
19:50:15,0.4,1513952,37.4910
19:50:17,0.4,1513820,37.4877
19:50:20,0.4,1513572,37.4816
19:50:22,0.4,1513696,37.4846
19:50:24,0.4,1513704,37.4848
19:50:26,0.4,1513844,37.4883
19:50:28,0.4,1513828,37.4879
19:50:30,0.4,1514060,37.4937
19:50:32,0.4,1513928,37.4904
19:50:34,0.4,1513804,37.4873
19:50:36,0.4,1514052,37.4935
19:50:38,0.4,1513796,37.4871
19:50:40,0.4,1513936,37.4906
19:50:42,0.4,1514176,37.4965
19:50:45,0.4,1514200,37.4971
19:50:47,0.4,1514100,37.4947
19:50:49,0.4,1513984,37.4918
19:50:51,0.4,1514124,37.4952
19:50:53,0.4,1514156,37.4960
19:50:55,0.4,1514520,37.5051
19:50:57,0.4,1514412,37.5024
19:50:59,0.4,1514180,37.4966
19:51:01,0.4,1514040,37.4932
19:51:03,0.4,1514072,37.4940
19:51:05,0.4,1514228,37.4978
19:51:07,0.4,1514112,37.4949
19:51:10,0.4,1513880,37.4892
19:51:12,0.4,1514268,37.4988
19:51:14,0.4,1514416,37.5025
19:51:16,0.4,1514036,37.4931
19:51:18,0.4,1514028,37.4929
19:51:20,0.4,1514292,37.4994
19:51:22,0.4,1514424,37.5027
19:51:24,0.4,1514076,37.4941
19:51:26,0.4,1514364,37.5012
19:51:28,0.4,1514356,37.5010
19:51:30,0.4,1514372,37.5014
19:51:33,0.4,1514480,37.5041
19:51:35,0.4,1514612,37.5073
19:51:37,0.4,1514332,37.5004
19:51:39,0.4,1514356,37.5010
19:51:41,0.4,1514124,37.4952
19:51:43,0.4,1514348,37.5008
19:51:45,0.4,1514336,37.5005
19:51:48,0.4,1514496,37.5045
19:51:50,0.4,1514232,37.4979
19:51:52,0.4,1514100,37.4947
19:51:54,0.4,1514100,37.4947
19:51:56,0.4,1513852,37.4885
19:51:58,0.4,1514092,37.4945
19:52:00,0.4,1513852,37.4885
19:52:02,0.4,1514084,37.4943
19:52:04,0.4,1514256,37.4985
19:52:06,0.4,1513636,37.4832
19:52:08,0.4,1513704,37.4848
19:52:10,0.4,1513768,37.4864
19:52:12,0.4,1514280,37.4991
19:52:14,0.4,1514396,37.5020
19:52:16,0.4,1514176,37.4965
19:52:19,0.4,1513904,37.4898
19:52:21,0.4,1513840,37.4882
19:52:23,0.4,1513732,37.4855
19:52:25,0.4,1513840,37.4882
19:52:27,0.4,1513964,37.4913
19:52:29,0.4,1513724,37.4853
19:52:31,0.4,1513980,37.4917
19:52:33,0.4,1513848,37.4884
19:52:35,0.4,1513732,37.4855
19:52:37,0.4,1513864,37.4888
19:52:39,0.4,1513808,37.4874
19:52:41,0.4,1514236,37.4980
19:52:44,0.4,1514112,37.4949
19:52:46,0.4,1514260,37.4986
19:52:48,0.4,1514252,37.4984
19:52:50,0.4,1514012,37.4925
19:52:52,0.4,1513880,37.4892
19:52:54,0.4,1514260,37.4986
19:52:56,0.4,1513996,37.4921
19:52:58,0.4,1514284,37.4992
19:53:00,0.4,1514528,37.5053
19:53:02,0.4,1513812,37.4875
19:53:04,0.4,1513764,37.4863
19:53:06,0.4,1513920,37.4902
19:53:08,0.4,1514188,37.4968
19:53:10,0.4,1514308,37.4998
19:53:13,0.4,1514076,37.4941
19:53:15,0.4,1514076,37.4941
19:53:17,0.4,1514004,37.4923
19:53:19,0.4,1513920,37.4902
19:53:21,0.4,1514232,37.4979
19:53:23,0.4,1514660,37.5085
19:53:25,0.4,1514692,37.5093
19:53:27,0.4,1514900,37.5145
19:53:29,0.4,1514660,37.5085
19:53:31,0.4,1514768,37.5112
19:53:33,0.4,1514760,37.5110
19:53:36,0.4,1514760,37.5110
19:53:38,0.4,1514652,37.5083
19:53:40,0.4,1514280,37.4991
19:53:42,0.4,1514016,37.4926
19:53:44,0.4,1514164,37.4962
19:53:46,0.4,1514084,37.4943
19:53:48,0.4,1514300,37.4996
19:53:50,0.4,1514812,37.5123
19:53:52,0.4,1514796,37.5119
19:53:54,0.4,1514796,37.5119
19:53:56,0.4,1514788,37.5117
19:53:58,0.4,1514912,37.5148
19:54:01,0.4,1514648,37.5082
19:54:03,0.4,1514540,37.5055
19:54:05,0.4,1514548,37.5057
19:54:07,0.4,1514548,37.5057
19:54:09,0.4,1514704,37.5096
19:54:11,0.4,1514712,37.5098
19:54:13,0.4,1514672,37.5088
19:54:15,0.4,1514176,37.4965
19:54:17,0.4,1514176,37.4965
19:54:20,0.4,1513928,37.4904
19:54:22,0.4,1514028,37.4929
19:54:24,0.4,1514168,37.4963
19:54:26,0.4,1514044,37.4933
19:54:28,0.4,1513988,37.4919
19:54:30,0.4,1514176,37.4965
19:54:32,0.4,1514424,37.5027
19:54:34,0.4,1514432,37.5029
19:54:36,0.4,1514408,37.5023
19:54:38,0.4,1514160,37.4961
19:54:40,0.4,1514300,37.4996
19:54:42,0.4,1514300,37.4996
19:54:44,0.4,1514416,37.5025
19:54:47,0.4,1514392,37.5019
19:54:49,0.4,1514376,37.5015
19:54:51,0.4,1514632,37.5078
19:54:53,0.4,1514360,37.5011
19:54:55,0.4,1514524,37.5051
19:54:57,0.4,1514408,37.5023
19:54:59,0.4,1514144,37.4957
19:55:01,0.4,1514764,37.5111
19:55:03,0.4,1514508,37.5048
19:55:05,0.4,1514516,37.5050
19:55:07,0.4,1514368,37.5013
19:55:10,0.4,1514368,37.5013
19:55:12,0.4,1514260,37.4986
19:55:14,0.4,1514260,37.4986
19:55:16,0.4,1514360,37.5011
19:55:18,0.4,1514392,37.5019
19:55:20,0.4,1514136,37.4955
19:55:22,0.4,1514500,37.5046
19:55:24,0.4,1514880,37.5140
19:55:26,0.4,1514904,37.5146
19:55:28,0.4,1514648,37.5082
19:55:30,0.4,1514672,37.5088
19:55:33,0.4,1514432,37.5029
19:55:35,0.4,1514524,37.5051
19:55:37,0.4,1514128,37.4953
19:55:39,0.4,1514392,37.5019
19:55:41,0.4,1514548,37.5057
19:55:43,0.4,1514540,37.5055
19:55:45,0.4,1514416,37.5025
19:55:47,0.4,1514540,37.5055
19:55:49,0.4,1514268,37.4988
19:55:51,0.4,1514524,37.5051
19:55:54,0.4,1514408,37.5023
19:55:56,0.4,1514680,37.5090
19:55:58,0.4,1514812,37.5123
19:56:00,0.4,1514748,37.5107
19:56:02,0.4,1514480,37.5041
19:56:04,0.4,1514488,37.5043
19:56:06,0.4,1514744,37.5106
19:56:08,0.4,1514744,37.5106
19:56:10,0.4,1514612,37.5073
19:56:12,0.4,1514488,37.5043
19:56:14,0.4,1514380,37.5016
19:56:16,0.4,1514544,37.5056
19:56:19,0.4,1514908,37.5147
19:56:21,0.4,1515040,37.5179
19:56:23,0.4,1514792,37.5118
19:56:25,0.4,1515048,37.5181
19:56:27,0.4,1514676,37.5089
19:56:29,0.4,1514576,37.5064
19:56:31,0.4,1514560,37.5060
19:56:33,0.4,1514848,37.5132
19:56:35,0.4,1514888,37.5142
19:56:37,0.4,1514888,37.5142
19:56:39,0.4,1514780,37.5115
